Order_ID,Date,Product,Category,Quantity,Unit_Price,Customer_ID,Region,Sales_Channel,Payment_Method,Discount,Cost,Revenue,Profit
ORD-12385,2025-12-16,Mouse,Accessories,3,50,CUST-1492,South America,Store,Bank Transfer,0.06,60,141.0,81.0
ORD-12386,2025-09-08,Laptop,Electronics,3,900,CUST-1518,Asia,Online,Bank Transfer,0.04,1950,2592.0,642.0
ORD-12387,2026-03-21,Headphones,Accessories,2,120,CUST-1186,Europe,Store,Credit Card,0.18,120,196.8,76.80000000000001
ORD-12388,2026-03-09,Laptop,Electronics,5,900,CUST-1737,Asia,Online,Credit Card,0.19,3250,3645.0000000000005,395.00000000000045
ORD-12389,2025-08-27,Laptop,Electronics,5,900,CUST-1153,Europe,Store,Cash,0.17,3250,3735.0,485.0
ORD-12390,2026-06-03,Smartwatch,Wearables,3,250,CUST-1348,Europe,Store,Credit Card,0.15,420,637.5,217.5
ORD-12391,2025-09-12,Tablet,Electronics,5,450,CUST-1038,Asia,Online,Credit Card,0.03,1500,2182.5,682.5
ORD-12392,2025-10-06,Headphones,Accessories,4,120,CUST-1063,Europe,Online,Credit Card,0.09,240,436.8,196.8
ORD-12393,2026-03-22,Tablet,Electronics,5,450,CUST-1096,Asia,Online,Cash,0.19,1500,1822.5000000000002,322.5000000000002
ORD-12394,2026-01-15,Smartwatch,Wearables,2,250,CUST-1992,Europe,Online,Bank Transfer,0.01,280,495.0,215.0
ORD-12395,2025-07-11,Keyboard,Accessories,5,80,CUST-1101,Asia,Online,Credit Card,0.08,175,368.0,193.0
ORD-12396,2026-05-17,Mouse,Accessories,2,50,CUST-1970,Asia,Store,Bank Transfer,0.01,40,99.0,59.0
ORD-12397,2026-05-24,Tablet,Electronics,2,450,CUST-1446,Europe,Store,Credit Card,0.18,600,738.0,138.0
ORD-12398,2026-04-27,Laptop,Electronics,3,900,CUST-1411,South America,Online,Credit Card,0.11,1950,2403.0,453.0
ORD-12399,2026-01-13,Smartwatch,Wearables,1,250,CUST-1485,North America,Store,Credit Card,0.18,140,205.00000000000003,65.00000000000003
ORD-12400,2025-10-26,Smartwatch,Wearables,4,250,CUST-1050,Asia,Online,Cash,0.01,560,990.0,430.0
ORD-12401,2025-10-14,Tablet,Electronics,2,450,CUST-1491,Asia,Store,Bank Transfer,0.17,600,747.0,147.0
ORD-12402,2026-01-02,Headphones,Accessories,5,120,CUST-1580,Asia,Store,Bank Transfer,0.09,300,546.0,246.0
ORD-12403,2025-09-03,Headphones,Accessories,1,120,CUST-1187,South America,Online,Bank Transfer,0.09,60,109.2,49.2
ORD-12404,2025-10-12,Phone,Electronics,5,700,CUST-1113,Asia,Store,Credit Card,0.19,2500,2835.0,335.0
ORD-12405,2025-11-23,Headphones,Accessories,4,120,CUST-1084,Asia,Store,Cash,0.08,240,441.6,201.60000000000002
ORD-12406,2025-08-26,Keyboard,Accessories,1,80,CUST-1688,North America,Online,Credit Card,0.07,35,74.39999999999999,39.39999999999999
ORD-12407,2026-04-03,Mouse,Accessories,3,50,CUST-1217,South America,Store,Bank Transfer,0.1,60,135.0,75.0
ORD-12408,2026-01-12,Keyboard,Accessories,5,80,CUST-1345,South America,Online,Bank Transfer,0.15,175,340.0,165.0
ORD-12409,2026-02-11,Laptop,Electronics,4,900,CUST-1260,Asia,Store,Credit Card,0.01,2600,3564.0,964.0
ORD-12410,2025-08-02,Phone,Electronics,3,700,CUST-1655,Asia,Online,Bank Transfer,0.02,1500,2058.0,558.0
ORD-12411,2026-06-08,Smartwatch,Wearables,5,250,CUST-1046,Asia,Online,Bank Transfer,0.03,700,1212.5,512.5
ORD-12412,2025-06-23,Monitor,Electronics,5,300,CUST-1310,North America,Store,Bank Transfer,0.09,900,1365.0,465.0
ORD-12413,2025-08-27,Headphones,Accessories,3,120,CUST-1437,South America,Store,Bank Transfer,0.02,180,352.8,172.8
ORD-12414,2025-10-17,Monitor,Electronics,3,300,CUST-1697,Europe,Online,Credit Card,0.16,540,756.0,216.0
ORD-12415,2025-09-14,Tablet,Electronics,3,450,CUST-1216,Asia,Online,Bank Transfer,0.03,900,1309.5,409.5
ORD-12416,2025-07-01,Smartwatch,Wearables,3,250,CUST-1608,Europe,Online,Cash,0.07,420,697.5,277.5
ORD-12417,2026-05-29,Phone,Electronics,5,700,CUST-1485,North America,Online,Cash,0.13,2500,3045.0,545.0
ORD-12418,2025-09-18,Mouse,Accessories,5,50,CUST-1958,South America,Store,Credit Card,0.05,100,237.5,137.5
ORD-12419,2026-02-23,Monitor,Electronics,5,300,CUST-1787,North America,Online,Cash,0.15,900,1275.0,375.0
ORD-12420,2026-06-01,Smartwatch,Wearables,2,250,CUST-1497,Europe,Store,Credit Card,0.12,280,440.0,160.0
ORD-12421,2025-08-11,Headphones,Accessories,1,120,CUST-1776,South America,Store,Bank Transfer,0.11,60,106.8,46.8
ORD-12422,2025-10-22,Phone,Electronics,2,700,CUST-1501,North America,Online,Cash,0.15,1000,1190.0,190.0
ORD-12423,2026-04-16,Headphones,Accessories,4,120,CUST-1885,North America,Online,Cash,0.04,240,460.79999999999995,220.79999999999995
ORD-12424,2026-03-23,Tablet,Electronics,5,450,CUST-1406,South America,Online,Credit Card,0.01,1500,2227.5,727.5
ORD-12425,2025-09-09,Phone,Electronics,1,700,CUST-1847,North America,Store,Cash,0.17,500,581.0,81.0
ORD-12426,2025-09-30,Headphones,Accessories,4,120,CUST-1158,South America,Store,Bank Transfer,0.02,240,470.4,230.39999999999998
ORD-12427,2026-03-21,Laptop,Electronics,5,900,CUST-1072,Asia,Store,Credit Card,0.07,3250,4185.0,935.0
ORD-12428,2025-09-24,Phone,Electronics,1,700,CUST-1215,South America,Store,Cash,0.12,500,616.0,116.0
ORD-12429,2026-04-28,Tablet,Electronics,5,450,CUST-1946,Asia,Store,Cash,0.01,1500,2227.5,727.5
ORD-12430,2026-04-02,Phone,Electronics,1,700,CUST-1219,Asia,Online,Credit Card,0.13,500,609.0,109.0
ORD-12431,2025-08-15,Keyboard,Accessories,5,80,CUST-1646,Asia,Online,Cash,0.14,175,344.0,169.0
ORD-12432,2025-09-10,Tablet,Electronics,2,450,CUST-1282,Asia,Online,Cash,0.07,600,837.0,237.0
ORD-12433,2025-06-26,Tablet,Electronics,2,450,CUST-1536,North America,Store,Cash,0.03,600,873.0,273.0
ORD-12434,2025-10-12,Laptop,Electronics,1,900,CUST-1128,North America,Online,Cash,0.17,650,747.0,97.0
ORD-12435,2026-03-22,Tablet,Electronics,2,450,CUST-1664,Asia,Store,Credit Card,0.1,600,810.0,210.0
ORD-12436,2026-06-09,Keyboard,Accessories,5,80,CUST-1636,South America,Store,Cash,0.16,175,336.0,161.0
ORD-12437,2026-01-30,Laptop,Electronics,2,900,CUST-1577,North America,Online,Cash,0.12,1300,1584.0,284.0
ORD-12438,2026-02-28,Tablet,Electronics,2,450,CUST-1598,South America,Store,Credit Card,0.14,600,774.0,174.0
ORD-12439,2026-01-11,Laptop,Electronics,2,900,CUST-1804,South America,Store,Credit Card,0.01,1300,1782.0,482.0
ORD-12440,2026-03-06,Monitor,Electronics,4,300,CUST-1367,North America,Store,Bank Transfer,0.17,720,996.0,276.0
ORD-12441,2026-02-08,Headphones,Accessories,4,120,CUST-1208,South America,Store,Bank Transfer,0.13,240,417.6,177.60000000000002
ORD-12442,2025-08-01,Headphones,Accessories,3,120,CUST-1627,Asia,Store,Bank Transfer,0.19,180,291.6,111.60000000000002
ORD-12443,2026-03-06,Monitor,Electronics,5,300,CUST-1494,North America,Online,Bank Transfer,0.12,900,1320.0,420.0
ORD-12444,2026-02-21,Smartwatch,Wearables,3,250,CUST-1330,North America,Online,Bank Transfer,0.14,420,645.0,225.0
ORD-12445,2026-06-04,Monitor,Electronics,4,300,CUST-1844,South America,Online,Bank Transfer,0.01,720,1188.0,468.0
ORD-12446,2026-01-09,Smartwatch,Wearables,1,250,CUST-1457,North America,Online,Bank Transfer,0.0,140,250.0,110.0
ORD-12447,2026-05-24,Smartwatch,Wearables,3,250,CUST-1483,South America,Online,Credit Card,0.2,420,600.0,180.0
ORD-12448,2026-03-03,Tablet,Electronics,3,450,CUST-1949,Europe,Store,Cash,0.13,900,1174.5,274.5
ORD-12449,2025-12-26,Headphones,Accessories,1,120,CUST-1704,Europe,Store,Bank Transfer,0.07,60,111.6,51.599999999999994
ORD-12450,2026-01-16,Headphones,Accessories,2,120,CUST-1298,Asia,Store,Cash,0.06,120,225.6,105.6
ORD-12451,2026-05-14,Headphones,Accessories,5,120,CUST-1393,South America,Store,Cash,0.08,300,552.0,252.0
ORD-12452,2025-09-25,Laptop,Electronics,3,900,CUST-1102,North America,Online,Cash,0.06,1950,2538.0,588.0
ORD-12453,2025-11-15,Monitor,Electronics,1,300,CUST-1214,North America,Online,Cash,0.07,180,279.0,99.0
ORD-12454,2025-08-22,Headphones,Accessories,3,120,CUST-1715,North America,Store,Cash,0.09,180,327.6,147.60000000000002
ORD-12455,2025-08-23,Keyboard,Accessories,1,80,CUST-1868,Europe,Store,Bank Transfer,0.18,35,65.60000000000001,30.60000000000001
ORD-12456,2026-05-24,Keyboard,Accessories,2,80,CUST-1454,Europe,Online,Credit Card,0.18,70,131.20000000000002,61.20000000000002
ORD-12457,2025-12-17,Phone,Electronics,4,700,CUST-1628,South America,Store,Credit Card,0.11,2000,2492.0,492.0
ORD-12458,2026-04-21,Mouse,Accessories,4,50,CUST-1332,Asia,Online,Credit Card,0.04,80,192.0,112.0
ORD-12459,2025-08-19,Phone,Electronics,1,700,CUST-1546,Asia,Online,Credit Card,0.09,500,637.0,137.0
ORD-12460,2025-12-11,Smartwatch,Wearables,4,250,CUST-1728,South America,Online,Cash,0.03,560,970.0,410.0
ORD-12461,2025-09-17,Headphones,Accessories,2,120,CUST-1324,Europe,Online,Bank Transfer,0.1,120,216.0,96.0
ORD-12462,2025-10-04,Headphones,Accessories,3,120,CUST-1618,North America,Store,Cash,0.03,180,349.2,169.2
ORD-12463,2026-03-10,Keyboard,Accessories,5,80,CUST-1180,Europe,Online,Bank Transfer,0.04,175,384.0,209.0
ORD-12464,2025-09-24,Smartwatch,Wearables,4,250,CUST-1291,Asia,Store,Bank Transfer,0.03,560,970.0,410.0
ORD-12465,2026-02-08,Laptop,Electronics,4,900,CUST-1433,North America,Online,Credit Card,0.16,2600,3024.0,424.0
ORD-12466,2025-07-31,Tablet,Electronics,1,450,CUST-1065,Europe,Store,Credit Card,0.07,300,418.5,118.5
ORD-12467,2025-06-30,Smartwatch,Wearables,5,250,CUST-1811,North America,Online,Cash,0.04,700,1200.0,500.0
ORD-12468,2025-12-18,Keyboard,Accessories,5,80,CUST-1596,South America,Online,Bank Transfer,0.01,175,396.0,221.0
ORD-12469,2025-10-24,Phone,Electronics,1,700,CUST-1670,North America,Store,Bank Transfer,0.18,500,574.0,74.0
ORD-12470,2025-09-04,Monitor,Electronics,3,300,CUST-1973,Europe,Store,Cash,0.17,540,747.0,207.0
ORD-12471,2025-08-30,Headphones,Accessories,1,120,CUST-1755,Europe,Store,Credit Card,0.03,60,116.39999999999999,56.39999999999999
ORD-12472,2026-06-08,Mouse,Accessories,3,50,CUST-1953,South America,Store,Credit Card,0.14,60,129.0,69.0
ORD-12473,2025-09-07,Keyboard,Accessories,2,80,CUST-1979,South America,Store,Cash,0.05,70,152.0,82.0
ORD-12474,2026-02-01,Tablet,Electronics,2,450,CUST-1210,South America,Online,Credit Card,0.02,600,882.0,282.0
ORD-12475,2025-12-17,Keyboard,Accessories,3,80,CUST-1655,South America,Online,Cash,0.18,105,196.8,91.80000000000001
ORD-12476,2026-06-05,Tablet,Electronics,4,450,CUST-1390,Asia,Store,Credit Card,0.13,1200,1566.0,366.0
ORD-12477,2026-02-12,Smartwatch,Wearables,4,250,CUST-1336,Asia,Store,Cash,0.06,560,940.0,380.0
ORD-12478,2026-04-18,Laptop,Electronics,2,900,CUST-1073,North America,Online,Bank Transfer,0.19,1300,1458.0,158.0
ORD-12479,2025-11-25,Laptop,Electronics,3,900,CUST-1812,North America,Online,Credit Card,0.03,1950,2619.0,669.0
ORD-12480,2025-12-04,Phone,Electronics,2,700,CUST-1928,South America,Online,Cash,0.15,1000,1190.0,190.0
ORD-12481,2026-03-11,Phone,Electronics,4,700,CUST-1008,Europe,Online,Bank Transfer,0.01,2000,2772.0,772.0
ORD-12482,2025-06-15,Monitor,Electronics,1,300,CUST-1113,Asia,Online,Cash,0.0,180,300.0,120.0
ORD-12483,2025-07-22,Phone,Electronics,1,700,CUST-1631,North America,Store,Cash,0.05,500,665.0,165.0
ORD-12484,2026-04-29,Phone,Electronics,2,700,CUST-1860,North America,Online,Credit Card,0.01,1000,1386.0,386.0
ORD-12485,2025-09-10,Monitor,Electronics,4,300,CUST-1440,Asia,Online,Cash,0.13,720,1044.0,324.0
ORD-12486,2026-04-02,Smartwatch,Wearables,1,250,CUST-1719,South America,Store,Credit Card,0.16,140,210.0,70.0
ORD-12487,2025-07-02,Mouse,Accessories,3,50,CUST-1625,Asia,Store,Credit Card,0.13,60,130.5,70.5
ORD-12488,2025-09-02,Headphones,Accessories,2,120,CUST-1428,South America,Online,Bank Transfer,0.02,120,235.2,115.19999999999999
ORD-12489,2026-06-03,Mouse,Accessories,2,50,CUST-1254,South America,Online,Cash,0.18,40,82.0,42.0
ORD-12490,2026-01-10,Headphones,Accessories,4,120,CUST-1984,Europe,Online,Credit Card,0.16,240,403.2,163.2
ORD-12491,2025-10-22,Laptop,Electronics,1,900,CUST-1707,Europe,Online,Bank Transfer,0.04,650,864.0,214.0
ORD-12492,2025-07-19,Laptop,Electronics,1,900,CUST-1804,North America,Online,Credit Card,0.19,650,729.0,79.0
ORD-12493,2025-07-20,Tablet,Electronics,4,450,CUST-1900,South America,Store,Cash,0.15,1200,1530.0,330.0
ORD-12494,2026-04-14,Smartwatch,Wearables,5,250,CUST-1648,Asia,Store,Credit Card,0.2,700,1000.0,300.0
ORD-12495,2026-04-07,Tablet,Electronics,2,450,CUST-1637,North America,Online,Cash,0.03,600,873.0,273.0
ORD-12496,2025-11-27,Tablet,Electronics,3,450,CUST-1203,Asia,Store,Cash,0.02,900,1323.0,423.0
ORD-12497,2025-07-01,Phone,Electronics,5,700,CUST-1696,South America,Store,Bank Transfer,0.16,2500,2940.0,440.0
ORD-12498,2025-07-19,Laptop,Electronics,5,900,CUST-1921,North America,Store,Bank Transfer,0.02,3250,4410.0,1160.0
ORD-12499,2026-06-06,Keyboard,Accessories,2,80,CUST-1429,Asia,Store,Cash,0.2,70,128.0,58.0
ORD-12500,2025-08-30,Mouse,Accessories,4,50,CUST-1140,North America,Online,Cash,0.08,80,184.0,104.0
ORD-12501,2025-12-23,Keyboard,Accessories,4,80,CUST-1470,Europe,Store,Bank Transfer,0.03,140,310.4,170.39999999999998
ORD-12502,2025-07-17,Phone,Electronics,1,700,CUST-1757,Asia,Online,Cash,0.0,500,700.0,200.0
ORD-12503,2025-12-15,Phone,Electronics,1,700,CUST-1030,South America,Online,Credit Card,0.13,500,609.0,109.0
ORD-12504,2026-04-15,Monitor,Electronics,4,300,CUST-1351,Europe,Store,Credit Card,0.16,720,1008.0,288.0
ORD-12505,2026-03-28,Keyboard,Accessories,2,80,CUST-1580,Europe,Store,Cash,0.06,70,150.39999999999998,80.39999999999998
ORD-12506,2025-06-25,Mouse,Accessories,2,50,CUST-1329,South America,Store,Credit Card,0.01,40,99.0,59.0
ORD-12507,2026-02-04,Phone,Electronics,3,700,CUST-1161,South America,Store,Cash,0.07,1500,1952.9999999999998,452.9999999999998
ORD-12508,2025-09-03,Monitor,Electronics,5,300,CUST-1766,Asia,Store,Credit Card,0.1,900,1350.0,450.0
ORD-12509,2026-05-25,Keyboard,Accessories,3,80,CUST-1025,South America,Store,Cash,0.2,105,192.0,87.0
ORD-12510,2025-10-06,Headphones,Accessories,1,120,CUST-1564,Asia,Store,Credit Card,0.16,60,100.8,40.8
ORD-12511,2026-04-25,Monitor,Electronics,3,300,CUST-1816,Asia,Online,Credit Card,0.08,540,828.0,288.0
ORD-12512,2025-10-12,Monitor,Electronics,2,300,CUST-1483,South America,Store,Bank Transfer,0.16,360,504.0,144.0
ORD-12513,2025-08-03,Tablet,Electronics,2,450,CUST-1353,North America,Store,Cash,0.05,600,855.0,255.0
ORD-12514,2026-02-04,Keyboard,Accessories,2,80,CUST-1099,Europe,Online,Cash,0.03,70,155.2,85.19999999999999
ORD-12515,2026-04-17,Monitor,Electronics,4,300,CUST-1277,South America,Store,Cash,0.0,720,1200.0,480.0
ORD-12516,2025-07-19,Laptop,Electronics,5,900,CUST-1625,North America,Online,Credit Card,0.05,3250,4275.0,1025.0
ORD-12517,2025-10-03,Monitor,Electronics,3,300,CUST-1891,Asia,Online,Cash,0.15,540,765.0,225.0
ORD-12518,2025-07-31,Smartwatch,Wearables,2,250,CUST-1328,North America,Online,Bank Transfer,0.03,280,485.0,205.0
ORD-12519,2025-11-30,Laptop,Electronics,3,900,CUST-1280,South America,Online,Cash,0.17,1950,2241.0,291.0
ORD-12520,2025-12-24,Laptop,Electronics,3,900,CUST-1718,North America,Store,Cash,0.08,1950,2484.0,534.0
ORD-12521,2026-02-10,Keyboard,Accessories,3,80,CUST-1551,South America,Online,Credit Card,0.0,105,240.0,135.0
ORD-12522,2025-12-18,Headphones,Accessories,2,120,CUST-1082,North America,Store,Credit Card,0.09,120,218.4,98.4
ORD-12523,2026-03-01,Phone,Electronics,2,700,CUST-1166,North America,Online,Credit Card,0.0,1000,1400.0,400.0
ORD-12524,2025-10-28,Keyboard,Accessories,4,80,CUST-1978,Europe,Store,Bank Transfer,0.14,140,275.2,135.2
ORD-12525,2025-11-22,Mouse,Accessories,5,50,CUST-1366,South America,Online,Credit Card,0.15,100,212.5,112.5
ORD-12526,2025-10-28,Smartwatch,Wearables,2,250,CUST-1071,Europe,Online,Bank Transfer,0.04,280,480.0,200.0
ORD-12527,2026-01-20,Tablet,Electronics,5,450,CUST-1884,South America,Store,Credit Card,0.09,1500,2047.5,547.5
ORD-12528,2025-12-09,Keyboard,Accessories,5,80,CUST-1132,South America,Online,Cash,0.12,175,352.0,177.0
ORD-12529,2026-03-03,Phone,Electronics,5,700,CUST-1618,North America,Store,Credit Card,0.01,2500,3465.0,965.0
ORD-12530,2026-05-17,Phone,Electronics,1,700,CUST-1753,Asia,Online,Bank Transfer,0.1,500,630.0,130.0
ORD-12531,2025-07-23,Phone,Electronics,5,700,CUST-1143,South America,Online,Credit Card,0.13,2500,3045.0,545.0
ORD-12532,2026-02-11,Mouse,Accessories,5,50,CUST-1665,South America,Store,Bank Transfer,0.2,100,200.0,100.0
ORD-12533,2025-08-06,Smartwatch,Wearables,1,250,CUST-1897,South America,Store,Cash,0.03,140,242.5,102.5
ORD-12534,2026-03-25,Keyboard,Accessories,1,80,CUST-1049,South America,Online,Credit Card,0.17,35,66.39999999999999,31.39999999999999
ORD-12535,2026-01-28,Smartwatch,Wearables,2,250,CUST-1922,Europe,Store,Bank Transfer,0.14,280,430.0,150.0
ORD-12536,2025-12-14,Mouse,Accessories,1,50,CUST-1841,North America,Store,Cash,0.1,20,45.0,25.0
ORD-12537,2026-01-20,Monitor,Electronics,1,300,CUST-1924,North America,Online,Cash,0.09,180,273.0,93.0
ORD-12538,2026-02-14,Monitor,Electronics,2,300,CUST-1149,South America,Online,Credit Card,0.18,360,492.00000000000006,132.00000000000006
ORD-12539,2026-02-24,Monitor,Electronics,2,300,CUST-1098,North America,Store,Cash,0.11,360,534.0,174.0
ORD-12540,2025-09-17,Monitor,Electronics,3,300,CUST-1454,South America,Online,Credit Card,0.03,540,873.0,333.0
ORD-12541,2025-11-23,Monitor,Electronics,2,300,CUST-1724,North America,Store,Credit Card,0.19,360,486.00000000000006,126.00000000000006
ORD-12542,2026-04-08,Mouse,Accessories,1,50,CUST-1694,North America,Online,Cash,0.04,20,48.0,28.0
ORD-12543,2026-05-11,Smartwatch,Wearables,3,250,CUST-1051,South America,Store,Credit Card,0.01,420,742.5,322.5
ORD-12544,2026-02-24,Laptop,Electronics,2,900,CUST-1225,North America,Online,Cash,0.17,1300,1494.0,194.0
ORD-12545,2025-10-07,Monitor,Electronics,3,300,CUST-1802,Asia,Online,Cash,0.19,540,729.0,189.0
ORD-12546,2026-03-18,Keyboard,Accessories,3,80,CUST-1631,North America,Store,Cash,0.02,105,235.2,130.2
ORD-12547,2025-11-06,Phone,Electronics,3,700,CUST-1431,Asia,Store,Bank Transfer,0.13,1500,1827.0,327.0
ORD-12548,2026-01-26,Keyboard,Accessories,1,80,CUST-1209,South America,Store,Credit Card,0.14,35,68.8,33.8
ORD-12549,2025-06-22,Smartwatch,Wearables,1,250,CUST-1132,Europe,Online,Credit Card,0.03,140,242.5,102.5
ORD-12550,2025-12-03,Mouse,Accessories,3,50,CUST-1605,North America,Online,Cash,0.05,60,142.5,82.5
ORD-12551,2026-03-17,Phone,Electronics,4,700,CUST-1090,Asia,Store,Credit Card,0.16,2000,2352.0,352.0
ORD-12552,2025-08-25,Mouse,Accessories,4,50,CUST-1721,South America,Store,Credit Card,0.12,80,176.0,96.0
ORD-12553,2026-04-28,Laptop,Electronics,4,900,CUST-1129,North America,Store,Credit Card,0.02,2600,3528.0,928.0
ORD-12554,2025-08-18,Keyboard,Accessories,5,80,CUST-1943,Asia,Online,Bank Transfer,0.05,175,380.0,205.0
ORD-12555,2026-03-09,Monitor,Electronics,3,300,CUST-1138,South America,Online,Cash,0.11,540,801.0,261.0
ORD-12556,2025-12-16,Monitor,Electronics,2,300,CUST-1930,South America,Store,Bank Transfer,0.04,360,576.0,216.0
ORD-12557,2025-07-20,Monitor,Electronics,4,300,CUST-1298,North America,Store,Bank Transfer,0.04,720,1152.0,432.0
ORD-12558,2025-12-10,Phone,Electronics,2,700,CUST-1671,North America,Online,Cash,0.02,1000,1372.0,372.0
ORD-12559,2025-11-26,Keyboard,Accessories,3,80,CUST-1214,South America,Store,Credit Card,0.07,105,223.2,118.19999999999999
ORD-12560,2025-10-15,Laptop,Electronics,2,900,CUST-1882,North America,Online,Credit Card,0.14,1300,1548.0,248.0
ORD-12561,2025-06-12,Smartwatch,Wearables,2,250,CUST-1505,Asia,Store,Cash,0.2,280,400.0,120.0
ORD-12562,2025-06-21,Smartwatch,Wearables,1,250,CUST-1436,North America,Online,Bank Transfer,0.01,140,247.5,107.5
ORD-12563,2025-08-30,Headphones,Accessories,3,120,CUST-1913,North America,Online,Cash,0.13,180,313.2,133.2
ORD-12564,2025-09-12,Mouse,Accessories,1,50,CUST-1148,North America,Store,Credit Card,0.12,20,44.0,24.0
ORD-12565,2025-10-27,Phone,Electronics,1,700,CUST-1282,North America,Online,Credit Card,0.02,500,686.0,186.0
ORD-12566,2026-05-30,Smartwatch,Wearables,2,250,CUST-1555,Europe,Store,Bank Transfer,0.03,280,485.0,205.0
ORD-12567,2026-03-04,Laptop,Electronics,4,900,CUST-1016,North America,Online,Credit Card,0.02,2600,3528.0,928.0
ORD-12568,2026-02-06,Keyboard,Accessories,3,80,CUST-1755,South America,Online,Credit Card,0.02,105,235.2,130.2
ORD-12569,2026-03-06,Tablet,Electronics,3,450,CUST-1715,North America,Online,Bank Transfer,0.17,900,1120.5,220.5
ORD-12570,2025-09-14,Mouse,Accessories,2,50,CUST-1725,Europe,Online,Bank Transfer,0.04,40,96.0,56.0
ORD-12571,2025-11-06,Monitor,Electronics,5,300,CUST-1266,Asia,Store,Credit Card,0.06,900,1410.0,510.0
ORD-12572,2025-12-29,Tablet,Electronics,5,450,CUST-1961,South America,Online,Credit Card,0.01,1500,2227.5,727.5
ORD-12573,2025-08-12,Keyboard,Accessories,1,80,CUST-1173,Asia,Online,Bank Transfer,0.05,35,76.0,41.0
ORD-12574,2025-10-11,Tablet,Electronics,5,450,CUST-1955,North America,Online,Bank Transfer,0.2,1500,1800.0,300.0
ORD-12575,2025-07-28,Monitor,Electronics,3,300,CUST-1129,South America,Store,Credit Card,0.03,540,873.0,333.0
ORD-12576,2025-09-20,Tablet,Electronics,1,450,CUST-1001,North America,Store,Bank Transfer,0.0,300,450.0,150.0
ORD-12577,2025-06-26,Keyboard,Accessories,5,80,CUST-1388,Asia,Online,Cash,0.16,175,336.0,161.0
ORD-12578,2025-08-03,Laptop,Electronics,4,900,CUST-1860,South America,Online,Cash,0.11,2600,3204.0,604.0
ORD-12579,2026-01-06,Phone,Electronics,4,700,CUST-1037,South America,Store,Cash,0.1,2000,2520.0,520.0
ORD-12580,2025-11-19,Phone,Electronics,4,700,CUST-1385,Europe,Store,Credit Card,0.14,2000,2408.0,408.0
ORD-12581,2025-08-25,Laptop,Electronics,1,900,CUST-1453,Europe,Store,Bank Transfer,0.15,650,765.0,115.0
ORD-12582,2026-01-17,Headphones,Accessories,1,120,CUST-1736,Europe,Online,Bank Transfer,0.03,60,116.39999999999999,56.39999999999999
ORD-12583,2025-10-27,Tablet,Electronics,1,450,CUST-1012,Asia,Store,Credit Card,0.03,300,436.5,136.5
ORD-12584,2025-06-23,Mouse,Accessories,3,50,CUST-1920,Asia,Store,Credit Card,0.12,60,132.0,72.0
ORD-12585,2025-07-07,Keyboard,Accessories,1,80,CUST-1331,Europe,Online,Credit Card,0.19,35,64.80000000000001,29.80000000000001
ORD-12586,2025-11-12,Laptop,Electronics,5,900,CUST-1870,North America,Online,Credit Card,0.12,3250,3960.0,710.0
ORD-12587,2025-10-03,Phone,Electronics,5,700,CUST-1949,Asia,Store,Credit Card,0.01,2500,3465.0,965.0
